candidate_id,had_skills_on_file,strategy,n_recommendations,n_relevant_actions,any_relevant_action
newcand_1760,True,content_popularity_blend,10,1,True
newcand_1761,True,content_popularity_blend,10,3,True
newcand_1762,True,content_popularity_blend,10,1,True
newcand_1763,True,content_popularity_blend,10,4,True
newcand_1764,True,content_popularity_blend,10,2,True
newcand_1765,True,content_popularity_blend,10,4,True
newcand_1766,True,content_popularity_blend,10,1,True
newcand_1767,True,content_popularity_blend,10,6,True
newcand_1768,True,content_popularity_blend,10,4,True
newcand_1769,True,content_popularity_blend,10,4,True
newcand_1770,True,content_popularity_blend,10,1,True
newcand_1771,True,content_popularity_blend,10,3,True
newcand_1772,True,content_popularity_blend,10,2,True
newcand_1773,True,content_popularity_blend,10,7,True
newcand_1774,True,content_popularity_blend,10,3,True
newcand_1775,True,content_popularity_blend,10,2,True
newcand_1776,True,content_popularity_blend,10,5,True
newcand_1777,True,content_popularity_blend,10,4,True
newcand_1778,True,content_popularity_blend,10,3,True
newcand_1779,True,content_popularity_blend,10,4,True
newcand_1780,True,content_popularity_blend,10,3,True
newcand_1781,True,content_popularity_blend,10,5,True
newcand_1782,True,content_popularity_blend,10,1,True
newcand_1783,True,content_popularity_blend,10,3,True
newcand_1784,True,content_popularity_blend,10,2,True
newcand_1785,True,content_popularity_blend,10,5,True
newcand_1786,True,content_popularity_blend,10,4,True
newcand_1787,True,content_popularity_blend,10,4,True
newcand_1788,True,content_popularity_blend,10,1,True
newcand_1789,True,content_popularity_blend,10,2,True
newcand_1790,True,content_popularity_blend,10,2,True
newcand_1791,True,content_popularity_blend,10,3,True
newcand_1792,True,content_popularity_blend,10,2,True
newcand_1793,True,content_popularity_blend,10,2,True
newcand_1794,True,content_popularity_blend,10,6,True
newcand_1795,True,content_popularity_blend,10,2,True
newcand_1796,True,content_popularity_blend,10,0,False
newcand_1797,True,content_popularity_blend,10,4,True
newcand_1798,True,content_popularity_blend,10,5,True
newcand_1799,True,content_popularity_blend,10,4,True
newcand_1800,False,popularity_fallback_no_skills,10,0,False
newcand_1801,True,content_popularity_blend,10,5,True
newcand_1802,True,content_popularity_blend,10,4,True
newcand_1803,True,content_popularity_blend,10,2,True
newcand_1804,True,content_popularity_blend,10,5,True
newcand_1805,True,content_popularity_blend,10,1,True
newcand_1806,True,content_popularity_blend,10,2,True
newcand_1807,True,content_popularity_blend,10,4,True
newcand_1808,True,content_popularity_blend,10,3,True
newcand_1809,True,content_popularity_blend,10,2,True
newcand_1810,True,content_popularity_blend,10,4,True
newcand_1811,True,content_popularity_blend,10,0,False
newcand_1812,False,popularity_fallback_no_skills,10,0,False
newcand_1813,True,content_popularity_blend,10,3,True
newcand_1814,True,content_popularity_blend,10,3,True
newcand_1815,True,content_popularity_blend,10,3,True
newcand_1816,True,content_popularity_blend,10,1,True
newcand_1817,True,content_popularity_blend,10,2,True
newcand_1818,True,content_popularity_blend,10,1,True
newcand_1819,True,content_popularity_blend,10,4,True
newcand_1820,True,content_popularity_blend,10,4,True
newcand_1821,True,content_popularity_blend,10,1,True
newcand_1822,True,content_popularity_blend,10,3,True
newcand_1823,True,content_popularity_blend,10,3,True
newcand_1824,True,content_popularity_blend,10,2,True
newcand_1825,True,content_popularity_blend,10,3,True
newcand_1826,True,content_popularity_blend,10,5,True
newcand_1827,True,content_popularity_blend,10,4,True
newcand_1828,True,content_popularity_blend,10,1,True
newcand_1829,True,content_popularity_blend,10,0,False
newcand_1830,True,content_popularity_blend,10,1,True
newcand_1831,True,content_popularity_blend,10,2,True
newcand_1832,True,content_popularity_blend,10,4,True
newcand_1833,True,content_popularity_blend,10,4,True
newcand_1834,True,content_popularity_blend,10,6,True
newcand_1835,True,content_popularity_blend,10,3,True
newcand_1836,True,content_popularity_blend,10,5,True
newcand_1837,True,content_popularity_blend,10,4,True
newcand_1838,True,content_popularity_blend,10,3,True
newcand_1839,True,content_popularity_blend,10,3,True
newcand_1840,True,content_popularity_blend,10,4,True
newcand_1841,True,content_popularity_blend,10,4,True
newcand_1842,True,content_popularity_blend,10,5,True
newcand_1843,False,popularity_fallback_no_skills,10,0,False
newcand_1844,True,content_popularity_blend,10,3,True
newcand_1845,True,content_popularity_blend,10,6,True
newcand_1846,True,content_popularity_blend,10,4,True
newcand_1847,True,content_popularity_blend,10,3,True
newcand_1848,True,content_popularity_blend,10,2,True
newcand_1849,True,content_popularity_blend,10,2,True
newcand_1850,True,content_popularity_blend,10,4,True
newcand_1851,False,popularity_fallback_no_skills,10,1,True
newcand_1852,True,content_popularity_blend,10,7,True
newcand_1853,True,content_popularity_blend,10,3,True
newcand_1854,True,content_popularity_blend,10,4,True
newcand_1855,True,content_popularity_blend,10,1,True
newcand_1856,True,content_popularity_blend,10,4,True
newcand_1857,True,content_popularity_blend,10,1,True
newcand_1858,True,content_popularity_blend,10,2,True
newcand_1859,True,content_popularity_blend,10,4,True
newcand_1860,True,content_popularity_blend,10,4,True
newcand_1861,True,content_popularity_blend,10,1,True
newcand_1862,True,content_popularity_blend,10,3,True
newcand_1863,True,content_popularity_blend,10,2,True
newcand_1864,True,content_popularity_blend,10,2,True
newcand_1865,True,content_popularity_blend,10,3,True
newcand_1866,True,content_popularity_blend,10,3,True
newcand_1867,True,content_popularity_blend,10,4,True
newcand_1868,True,content_popularity_blend,10,4,True
newcand_1869,True,content_popularity_blend,10,1,True
newcand_1870,True,content_popularity_blend,10,5,True
newcand_1871,True,content_popularity_blend,10,3,True
newcand_1872,True,content_popularity_blend,10,4,True
newcand_1873,True,content_popularity_blend,10,0,False
newcand_1874,True,content_popularity_blend,10,3,True
newcand_1875,True,content_popularity_blend,10,3,True
newcand_1876,True,content_popularity_blend,10,3,True
newcand_1877,True,content_popularity_blend,10,5,True
newcand_1878,True,content_popularity_blend,10,1,True
newcand_1879,False,popularity_fallback_no_skills,10,0,False
newcand_1880,True,content_popularity_blend,10,5,True
newcand_1881,True,content_popularity_blend,10,0,False
newcand_1882,True,content_popularity_blend,10,2,True
newcand_1883,True,content_popularity_blend,10,5,True
newcand_1884,True,content_popularity_blend,10,3,True
newcand_1885,False,popularity_fallback_no_skills,10,0,False
newcand_1886,True,content_popularity_blend,10,3,True
newcand_1887,True,content_popularity_blend,10,2,True
newcand_1888,True,content_popularity_blend,10,2,True
newcand_1889,True,content_popularity_blend,10,1,True
newcand_1890,True,content_popularity_blend,10,1,True
newcand_1891,True,content_popularity_blend,10,5,True
newcand_1892,True,content_popularity_blend,10,3,True
newcand_1893,True,content_popularity_blend,10,5,True
newcand_1894,True,content_popularity_blend,10,5,True
newcand_1895,True,content_popularity_blend,10,4,True
newcand_1896,True,content_popularity_blend,10,3,True
newcand_1897,True,content_popularity_blend,10,2,True
newcand_1898,True,content_popularity_blend,10,0,False
newcand_1899,True,content_popularity_blend,10,5,True
newcand_1900,True,content_popularity_blend,10,1,True
newcand_1901,False,popularity_fallback_no_skills,10,0,False
newcand_1902,True,content_popularity_blend,10,4,True
newcand_1903,True,content_popularity_blend,10,1,True
newcand_1904,True,content_popularity_blend,10,4,True
newcand_1905,True,content_popularity_blend,10,4,True
newcand_1906,True,content_popularity_blend,10,3,True
newcand_1907,True,content_popularity_blend,10,3,True
newcand_1908,True,content_popularity_blend,10,3,True
newcand_1909,True,content_popularity_blend,10,0,False
newcand_1910,True,content_popularity_blend,10,7,True
newcand_1911,True,content_popularity_blend,10,2,True
newcand_1912,True,content_popularity_blend,10,5,True
newcand_1913,True,content_popularity_blend,10,3,True
newcand_1914,True,content_popularity_blend,10,2,True
newcand_1915,True,content_popularity_blend,10,2,True
newcand_1916,True,content_popularity_blend,10,5,True
newcand_1917,True,content_popularity_blend,10,1,True
newcand_1918,True,content_popularity_blend,10,2,True
newcand_1919,True,content_popularity_blend,10,2,True
newcand_1920,True,content_popularity_blend,10,2,True
newcand_1921,True,content_popularity_blend,10,3,True
newcand_1922,True,content_popularity_blend,10,3,True
newcand_1923,True,content_popularity_blend,10,1,True
newcand_1924,True,content_popularity_blend,10,1,True
newcand_1925,True,content_popularity_blend,10,3,True
newcand_1926,True,content_popularity_blend,10,4,True
newcand_1927,False,popularity_fallback_no_skills,10,0,False
newcand_1928,True,content_popularity_blend,10,2,True
newcand_1929,True,content_popularity_blend,10,5,True
newcand_1930,True,content_popularity_blend,10,5,True
newcand_1931,True,content_popularity_blend,10,1,True
newcand_1932,True,content_popularity_blend,10,4,True
newcand_1933,True,content_popularity_blend,10,2,True
newcand_1934,True,content_popularity_blend,10,5,True
newcand_1935,True,content_popularity_blend,10,4,True
newcand_1936,True,content_popularity_blend,10,3,True
newcand_1937,True,content_popularity_blend,10,3,True
newcand_1938,True,content_popularity_blend,10,3,True
newcand_1939,True,content_popularity_blend,10,1,True
newcand_1940,True,content_popularity_blend,10,2,True
newcand_1941,True,content_popularity_blend,10,2,True
newcand_1942,False,popularity_fallback_no_skills,10,1,True
newcand_1943,True,content_popularity_blend,10,2,True
newcand_1944,True,content_popularity_blend,10,5,True
newcand_1945,False,popularity_fallback_no_skills,10,1,True
newcand_1946,True,content_popularity_blend,10,2,True
newcand_1947,False,popularity_fallback_no_skills,10,1,True
newcand_1948,True,content_popularity_blend,10,2,True
newcand_1949,True,content_popularity_blend,10,1,True
newcand_1950,True,content_popularity_blend,10,3,True
newcand_1951,True,content_popularity_blend,10,6,True
newcand_1952,True,content_popularity_blend,10,3,True
newcand_1953,True,content_popularity_blend,10,2,True
newcand_1954,True,content_popularity_blend,10,2,True
newcand_1955,True,content_popularity_blend,10,4,True
newcand_1956,True,content_popularity_blend,10,3,True
newcand_1957,True,content_popularity_blend,10,2,True
newcand_1958,True,content_popularity_blend,10,6,True
newcand_1959,True,content_popularity_blend,10,5,True
newcand_1960,True,content_popularity_blend,10,3,True
newcand_1961,True,content_popularity_blend,10,2,True
newcand_1962,True,content_popularity_blend,10,3,True
newcand_1963,True,content_popularity_blend,10,2,True
newcand_1964,True,content_popularity_blend,10,1,True
newcand_1965,True,content_popularity_blend,10,5,True
newcand_1966,True,content_popularity_blend,10,1,True
newcand_1967,True,content_popularity_blend,10,2,True
newcand_1968,False,popularity_fallback_no_skills,10,0,False
newcand_1969,True,content_popularity_blend,10,5,True
newcand_1970,True,content_popularity_blend,10,3,True
newcand_1971,True,content_popularity_blend,10,3,True
newcand_1972,True,content_popularity_blend,10,2,True
newcand_1973,False,popularity_fallback_no_skills,10,1,True
newcand_1974,False,popularity_fallback_no_skills,10,3,True
newcand_1975,True,content_popularity_blend,10,7,True
newcand_1976,True,content_popularity_blend,10,2,True
newcand_1977,True,content_popularity_blend,10,2,True
newcand_1978,True,content_popularity_blend,10,6,True
newcand_1979,True,content_popularity_blend,10,3,True
newcand_1980,True,content_popularity_blend,10,3,True
newcand_1981,True,content_popularity_blend,10,4,True
newcand_1982,False,popularity_fallback_no_skills,10,1,True
newcand_1983,False,popularity_fallback_no_skills,10,1,True
newcand_1984,True,content_popularity_blend,10,3,True
newcand_1985,True,content_popularity_blend,10,3,True
newcand_1986,True,content_popularity_blend,10,1,True
newcand_1987,True,content_popularity_blend,10,4,True
newcand_1988,True,content_popularity_blend,10,2,True
newcand_1989,True,content_popularity_blend,10,2,True
newcand_1990,True,content_popularity_blend,10,0,False
newcand_1991,True,content_popularity_blend,10,0,False
newcand_1992,True,content_popularity_blend,10,3,True
newcand_1993,True,content_popularity_blend,10,0,False
newcand_1994,False,popularity_fallback_no_skills,10,1,True
newcand_1995,True,content_popularity_blend,10,1,True
newcand_1996,True,content_popularity_blend,10,3,True
newcand_1997,True,content_popularity_blend,10,3,True
newcand_1998,True,content_popularity_blend,10,8,True
newcand_1999,True,content_popularity_blend,10,3,True
newcand_2000,True,content_popularity_blend,10,2,True
newcand_2001,False,popularity_fallback_no_skills,10,1,True
newcand_2002,True,content_popularity_blend,10,2,True
newcand_2003,True,content_popularity_blend,10,2,True
newcand_2004,True,content_popularity_blend,10,3,True
newcand_2005,True,content_popularity_blend,10,3,True
newcand_2006,True,content_popularity_blend,10,6,True
newcand_2007,False,popularity_fallback_no_skills,10,1,True
newcand_2008,True,content_popularity_blend,10,2,True
newcand_2009,False,popularity_fallback_no_skills,10,0,False
newcand_2010,True,content_popularity_blend,10,6,True
newcand_2011,True,content_popularity_blend,10,3,True
newcand_2012,True,content_popularity_blend,10,1,True
newcand_2013,True,content_popularity_blend,10,3,True
newcand_2014,True,content_popularity_blend,10,3,True
newcand_2015,True,content_popularity_blend,10,0,False
newcand_2016,True,content_popularity_blend,10,4,True
newcand_2017,True,content_popularity_blend,10,1,True
newcand_2018,True,content_popularity_blend,10,4,True
newcand_2019,True,content_popularity_blend,10,4,True
newcand_2020,True,content_popularity_blend,10,2,True
newcand_2021,True,content_popularity_blend,10,3,True
newcand_2022,True,content_popularity_blend,10,1,True
newcand_2023,True,content_popularity_blend,10,1,True
newcand_2024,False,popularity_fallback_no_skills,10,0,False
newcand_2025,True,content_popularity_blend,10,3,True
newcand_2026,True,content_popularity_blend,10,2,True
newcand_2027,True,content_popularity_blend,10,2,True
newcand_2028,False,popularity_fallback_no_skills,10,0,False
newcand_2029,True,content_popularity_blend,10,3,True
newcand_2030,True,content_popularity_blend,10,2,True
newcand_2031,True,content_popularity_blend,10,3,True
newcand_2032,True,content_popularity_blend,10,5,True
newcand_2033,True,content_popularity_blend,10,3,True
newcand_2034,True,content_popularity_blend,10,4,True
newcand_2035,True,content_popularity_blend,10,4,True
newcand_2036,True,content_popularity_blend,10,4,True
newcand_2037,True,content_popularity_blend,10,5,True
newcand_2038,True,content_popularity_blend,10,3,True
newcand_2039,True,content_popularity_blend,10,5,True
newcand_2040,True,content_popularity_blend,10,3,True
newcand_2041,True,content_popularity_blend,10,5,True
newcand_2042,True,content_popularity_blend,10,2,True
newcand_2043,True,content_popularity_blend,10,4,True
newcand_2044,True,content_popularity_blend,10,3,True
newcand_2045,True,content_popularity_blend,10,4,True
newcand_2046,True,content_popularity_blend,10,3,True
newcand_2047,True,content_popularity_blend,10,3,True
newcand_2048,True,content_popularity_blend,10,5,True
newcand_2049,True,content_popularity_blend,10,2,True
newcand_2050,True,content_popularity_blend,10,2,True
newcand_2051,True,content_popularity_blend,10,3,True
newcand_2052,False,popularity_fallback_no_skills,10,0,False
newcand_2053,True,content_popularity_blend,10,3,True
newcand_2054,True,content_popularity_blend,10,0,False
newcand_2055,True,content_popularity_blend,10,6,True
newcand_2056,False,popularity_fallback_no_skills,10,2,True
newcand_2057,True,content_popularity_blend,10,3,True
newcand_2058,True,content_popularity_blend,10,0,False
newcand_2059,True,content_popularity_blend,10,2,True
newcand_2060,True,content_popularity_blend,10,4,True
newcand_2061,True,content_popularity_blend,10,1,True
newcand_2062,True,content_popularity_blend,10,0,False
newcand_2063,True,content_popularity_blend,10,2,True
newcand_2064,True,content_popularity_blend,10,3,True
newcand_2065,False,popularity_fallback_no_skills,10,0,False
newcand_2066,True,content_popularity_blend,10,4,True
newcand_2067,True,content_popularity_blend,10,2,True
newcand_2068,True,content_popularity_blend,10,2,True
newcand_2069,True,content_popularity_blend,10,3,True
newcand_2070,True,content_popularity_blend,10,3,True
newcand_2071,False,popularity_fallback_no_skills,10,0,False
newcand_2072,True,content_popularity_blend,10,3,True
newcand_2073,True,content_popularity_blend,10,2,True
newcand_2074,True,content_popularity_blend,10,4,True
newcand_2075,True,content_popularity_blend,10,2,True
newcand_2076,True,content_popularity_blend,10,2,True
newcand_2077,True,content_popularity_blend,10,6,True
newcand_2078,True,content_popularity_blend,10,1,True
newcand_2079,True,content_popularity_blend,10,3,True
newcand_2080,True,content_popularity_blend,10,1,True
newcand_2081,True,content_popularity_blend,10,0,False
newcand_2082,True,content_popularity_blend,10,7,True
newcand_2083,True,content_popularity_blend,10,2,True
newcand_2084,False,popularity_fallback_no_skills,10,0,False
newcand_2085,True,content_popularity_blend,10,2,True
newcand_2086,False,popularity_fallback_no_skills,10,1,True
newcand_2087,True,content_popularity_blend,10,1,True
newcand_2088,True,content_popularity_blend,10,1,True
newcand_2089,True,content_popularity_blend,10,5,True
newcand_2090,False,popularity_fallback_no_skills,10,0,False
newcand_2091,True,content_popularity_blend,10,2,True
newcand_2092,True,content_popularity_blend,10,2,True
newcand_2093,True,content_popularity_blend,10,3,True
newcand_2094,True,content_popularity_blend,10,3,True
newcand_2095,True,content_popularity_blend,10,4,True
newcand_2096,True,content_popularity_blend,10,3,True
newcand_2097,True,content_popularity_blend,10,2,True
newcand_2098,True,content_popularity_blend,10,3,True
newcand_2099,True,content_popularity_blend,10,4,True
newcand_2100,True,content_popularity_blend,10,3,True
newcand_2101,True,content_popularity_blend,10,2,True
newcand_2102,True,content_popularity_blend,10,8,True
newcand_2103,True,content_popularity_blend,10,2,True
newcand_2104,True,content_popularity_blend,10,1,True
newcand_2105,True,content_popularity_blend,10,3,True
newcand_2106,True,content_popularity_blend,10,2,True
newcand_2107,True,content_popularity_blend,10,1,True
newcand_2108,True,content_popularity_blend,10,2,True
newcand_2109,True,content_popularity_blend,10,2,True
newcand_2110,True,content_popularity_blend,10,3,True
newcand_2111,True,content_popularity_blend,10,4,True
newcand_2112,True,content_popularity_blend,10,0,False
newcand_2113,False,popularity_fallback_no_skills,10,1,True
newcand_2114,True,content_popularity_blend,10,2,True
newcand_2115,True,content_popularity_blend,10,2,True
newcand_2116,True,content_popularity_blend,10,3,True
newcand_2117,True,content_popularity_blend,10,1,True
newcand_2118,True,content_popularity_blend,10,5,True
newcand_2119,True,content_popularity_blend,10,1,True
newcand_2120,True,content_popularity_blend,10,4,True
newcand_2121,True,content_popularity_blend,10,4,True
newcand_2122,True,content_popularity_blend,10,2,True
newcand_2123,True,content_popularity_blend,10,4,True
newcand_2124,True,content_popularity_blend,10,1,True
newcand_2125,True,content_popularity_blend,10,4,True
newcand_2126,True,content_popularity_blend,10,4,True
newcand_2127,True,content_popularity_blend,10,1,True
newcand_2128,True,content_popularity_blend,10,2,True
newcand_2129,True,content_popularity_blend,10,3,True
newcand_2130,True,content_popularity_blend,10,3,True
newcand_2131,True,content_popularity_blend,10,4,True
newcand_2132,True,content_popularity_blend,10,2,True
newcand_2133,True,content_popularity_blend,10,4,True
newcand_2134,True,content_popularity_blend,10,1,True
newcand_2135,True,content_popularity_blend,10,0,False
newcand_2136,True,content_popularity_blend,10,2,True
newcand_2137,True,content_popularity_blend,10,2,True
newcand_2138,True,content_popularity_blend,10,4,True
newcand_2139,True,content_popularity_blend,10,2,True
newcand_2140,False,popularity_fallback_no_skills,10,0,False
newcand_2141,True,content_popularity_blend,10,2,True
newcand_2142,True,content_popularity_blend,10,3,True
newcand_2143,True,content_popularity_blend,10,2,True
newcand_2144,True,content_popularity_blend,10,4,True
newcand_2145,True,content_popularity_blend,10,6,True
newcand_2146,True,content_popularity_blend,10,1,True
newcand_2147,True,content_popularity_blend,10,2,True
newcand_2148,True,content_popularity_blend,10,3,True
newcand_2149,True,content_popularity_blend,10,1,True
newcand_2150,True,content_popularity_blend,10,2,True
newcand_2151,True,content_popularity_blend,10,3,True
newcand_2152,True,content_popularity_blend,10,4,True
newcand_2153,True,content_popularity_blend,10,3,True
newcand_2154,True,content_popularity_blend,10,3,True
newcand_2155,True,content_popularity_blend,10,3,True
newcand_2156,True,content_popularity_blend,10,4,True
newcand_2157,True,content_popularity_blend,10,4,True
newcand_2158,True,content_popularity_blend,10,3,True
newcand_2159,False,popularity_fallback_no_skills,10,0,False
newcand_2160,True,content_popularity_blend,10,2,True
newcand_2161,True,content_popularity_blend,10,2,True
newcand_2162,True,content_popularity_blend,10,1,True
newcand_2163,True,content_popularity_blend,10,0,False
newcand_2164,True,content_popularity_blend,10,2,True
newcand_2165,True,content_popularity_blend,10,1,True
newcand_2166,True,content_popularity_blend,10,3,True
newcand_2167,True,content_popularity_blend,10,2,True
newcand_2168,True,content_popularity_blend,10,4,True
newcand_2169,True,content_popularity_blend,10,4,True
newcand_2170,True,content_popularity_blend,10,3,True
newcand_2171,True,content_popularity_blend,10,2,True
newcand_2172,False,popularity_fallback_no_skills,10,2,True
newcand_2173,False,popularity_fallback_no_skills,10,0,False
newcand_2174,True,content_popularity_blend,10,3,True
newcand_2175,True,content_popularity_blend,10,1,True
newcand_2176,True,content_popularity_blend,10,3,True
newcand_2177,True,content_popularity_blend,10,5,True
newcand_2178,True,content_popularity_blend,10,4,True
newcand_2179,True,content_popularity_blend,10,3,True
newcand_2180,True,content_popularity_blend,10,4,True
newcand_2181,True,content_popularity_blend,10,4,True
newcand_2182,True,content_popularity_blend,10,2,True
newcand_2183,True,content_popularity_blend,10,5,True
newcand_2184,True,content_popularity_blend,10,1,True
newcand_2185,False,popularity_fallback_no_skills,10,0,False
newcand_2186,True,content_popularity_blend,10,2,True
newcand_2187,True,content_popularity_blend,10,3,True
newcand_2188,True,content_popularity_blend,10,3,True
newcand_2189,True,content_popularity_blend,10,0,False
newcand_2190,True,content_popularity_blend,10,2,True
newcand_2191,True,content_popularity_blend,10,2,True
newcand_2192,True,content_popularity_blend,10,4,True
newcand_2193,True,content_popularity_blend,10,3,True
newcand_2194,True,content_popularity_blend,10,1,True
newcand_2195,True,content_popularity_blend,10,4,True
newcand_2196,True,content_popularity_blend,10,3,True
newcand_2197,True,content_popularity_blend,10,1,True
newcand_2198,True,content_popularity_blend,10,0,False
newcand_2199,True,content_popularity_blend,10,3,True
newcand_2200,True,content_popularity_blend,10,3,True
newcand_2201,True,content_popularity_blend,10,3,True
newcand_2202,True,content_popularity_blend,10,1,True
newcand_2203,True,content_popularity_blend,10,3,True
newcand_2204,True,content_popularity_blend,10,4,True
newcand_2205,True,content_popularity_blend,10,0,False
newcand_2206,True,content_popularity_blend,10,2,True
newcand_2207,True,content_popularity_blend,10,3,True
newcand_2208,True,content_popularity_blend,10,2,True
newcand_2209,True,content_popularity_blend,10,3,True
newcand_2210,True,content_popularity_blend,10,0,False
newcand_2211,True,content_popularity_blend,10,4,True
newcand_2212,True,content_popularity_blend,10,1,True
newcand_2213,True,content_popularity_blend,10,5,True
newcand_2214,True,content_popularity_blend,10,5,True
newcand_2215,True,content_popularity_blend,10,4,True
newcand_2216,True,content_popularity_blend,10,4,True
newcand_2217,True,content_popularity_blend,10,1,True
newcand_2218,True,content_popularity_blend,10,1,True
newcand_2219,True,content_popularity_blend,10,1,True
newcand_2220,True,content_popularity_blend,10,1,True
newcand_2221,True,content_popularity_blend,10,6,True
newcand_2222,True,content_popularity_blend,10,0,False
newcand_2223,True,content_popularity_blend,10,3,True
newcand_2224,True,content_popularity_blend,10,1,True
newcand_2225,True,content_popularity_blend,10,1,True
newcand_2226,True,content_popularity_blend,10,1,True
newcand_2227,True,content_popularity_blend,10,4,True
newcand_2228,True,content_popularity_blend,10,2,True
newcand_2229,False,popularity_fallback_no_skills,10,0,False
newcand_2230,True,content_popularity_blend,10,3,True
newcand_2231,True,content_popularity_blend,10,2,True
newcand_2232,True,content_popularity_blend,10,2,True
newcand_2233,True,content_popularity_blend,10,4,True
newcand_2234,True,content_popularity_blend,10,2,True
newcand_2235,True,content_popularity_blend,10,1,True
newcand_2236,False,popularity_fallback_no_skills,10,0,False
newcand_2237,True,content_popularity_blend,10,2,True
newcand_2238,True,content_popularity_blend,10,3,True
newcand_2239,False,popularity_fallback_no_skills,10,2,True
newcand_2240,True,content_popularity_blend,10,3,True
newcand_2241,True,content_popularity_blend,10,5,True
newcand_2242,True,content_popularity_blend,10,3,True
newcand_2243,True,content_popularity_blend,10,3,True
newcand_2244,True,content_popularity_blend,10,3,True
newcand_2245,True,content_popularity_blend,10,5,True
newcand_2246,True,content_popularity_blend,10,6,True
newcand_2247,True,content_popularity_blend,10,3,True
newcand_2248,True,content_popularity_blend,10,1,True
newcand_2249,True,content_popularity_blend,10,1,True
newcand_2250,True,content_popularity_blend,10,3,True
newcand_2251,True,content_popularity_blend,10,2,True
newcand_2252,False,popularity_fallback_no_skills,10,1,True
newcand_2253,True,content_popularity_blend,10,3,True
newcand_2254,True,content_popularity_blend,10,4,True
newcand_2255,True,content_popularity_blend,10,4,True
newcand_2256,True,content_popularity_blend,10,1,True
newcand_2257,True,content_popularity_blend,10,1,True
newcand_2258,True,content_popularity_blend,10,1,True
newcand_2259,True,content_popularity_blend,10,4,True
newcand_2260,True,content_popularity_blend,10,3,True
newcand_2261,True,content_popularity_blend,10,3,True
newcand_2262,True,content_popularity_blend,10,1,True
newcand_2263,True,content_popularity_blend,10,2,True
newcand_2264,True,content_popularity_blend,10,3,True
newcand_2265,True,content_popularity_blend,10,3,True
newcand_2266,True,content_popularity_blend,10,3,True
newcand_2267,True,content_popularity_blend,10,2,True
newcand_2268,True,content_popularity_blend,10,4,True
newcand_2269,True,content_popularity_blend,10,4,True
newcand_2270,False,popularity_fallback_no_skills,10,1,True
newcand_2271,True,content_popularity_blend,10,5,True
newcand_2272,True,content_popularity_blend,10,4,True
newcand_2273,True,content_popularity_blend,10,3,True
newcand_2274,True,content_popularity_blend,10,3,True
newcand_2275,True,content_popularity_blend,10,3,True
newcand_2276,False,popularity_fallback_no_skills,10,0,False
newcand_2277,True,content_popularity_blend,10,6,True
newcand_2278,False,popularity_fallback_no_skills,10,1,True
newcand_2279,True,content_popularity_blend,10,2,True
newcand_2280,True,content_popularity_blend,10,1,True
newcand_2281,True,content_popularity_blend,10,2,True
newcand_2282,True,content_popularity_blend,10,3,True
newcand_2283,False,popularity_fallback_no_skills,10,0,False
newcand_2284,True,content_popularity_blend,10,3,True
newcand_2285,True,content_popularity_blend,10,1,True
newcand_2286,True,content_popularity_blend,10,3,True
newcand_2287,True,content_popularity_blend,10,2,True
newcand_2288,True,content_popularity_blend,10,2,True
newcand_2289,True,content_popularity_blend,10,2,True
newcand_2290,True,content_popularity_blend,10,4,True
newcand_2291,True,content_popularity_blend,10,2,True
newcand_2292,True,content_popularity_blend,10,3,True
newcand_2293,True,content_popularity_blend,10,2,True
newcand_2294,True,content_popularity_blend,10,0,False
newcand_2295,True,content_popularity_blend,10,4,True
newcand_2296,True,content_popularity_blend,10,5,True
newcand_2297,True,content_popularity_blend,10,5,True
newcand_2298,False,popularity_fallback_no_skills,10,2,True
newcand_2299,True,content_popularity_blend,10,5,True
newcand_2300,True,content_popularity_blend,10,1,True
newcand_2301,True,content_popularity_blend,10,3,True
newcand_2302,True,content_popularity_blend,10,5,True
newcand_2303,True,content_popularity_blend,10,1,True
newcand_2304,True,content_popularity_blend,10,1,True
newcand_2305,True,content_popularity_blend,10,5,True
newcand_2306,True,content_popularity_blend,10,2,True
newcand_2307,True,content_popularity_blend,10,5,True
newcand_2308,True,content_popularity_blend,10,4,True
newcand_2309,False,popularity_fallback_no_skills,10,2,True
newcand_2310,False,popularity_fallback_no_skills,10,0,False
newcand_2311,True,content_popularity_blend,10,2,True
newcand_2312,True,content_popularity_blend,10,3,True
newcand_2313,True,content_popularity_blend,10,2,True
newcand_2314,True,content_popularity_blend,10,3,True
newcand_2315,True,content_popularity_blend,10,2,True
newcand_2316,True,content_popularity_blend,10,2,True
newcand_2317,True,content_popularity_blend,10,5,True
newcand_2318,True,content_popularity_blend,10,2,True
newcand_2319,True,content_popularity_blend,10,3,True
newcand_2320,True,content_popularity_blend,10,4,True
newcand_2321,True,content_popularity_blend,10,3,True
newcand_2322,True,content_popularity_blend,10,1,True
newcand_2323,True,content_popularity_blend,10,5,True
newcand_2324,True,content_popularity_blend,10,5,True
newcand_2325,True,content_popularity_blend,10,2,True
newcand_2326,True,content_popularity_blend,10,3,True
newcand_2327,True,content_popularity_blend,10,4,True
newcand_2328,True,content_popularity_blend,10,0,False
newcand_2329,True,content_popularity_blend,10,3,True
newcand_2330,True,content_popularity_blend,10,5,True
newcand_2331,True,content_popularity_blend,10,3,True
newcand_2332,True,content_popularity_blend,10,0,False
