candidate_id,had_skills_on_file,strategy,n_recommendations,n_relevant_actions,any_relevant_action
newcand_1860,True,popularity_baseline,10,1,True
newcand_1861,True,popularity_baseline,10,2,True
newcand_1862,True,popularity_baseline,10,5,True
newcand_1863,True,popularity_baseline,10,1,True
newcand_1864,True,popularity_baseline,10,1,True
newcand_1865,True,popularity_baseline,10,1,True
newcand_1866,True,popularity_baseline,10,1,True
newcand_1867,True,popularity_baseline,10,1,True
newcand_1868,True,popularity_baseline,10,0,False
newcand_1869,True,popularity_baseline,10,2,True
newcand_1870,True,popularity_baseline,10,4,True
newcand_1871,True,popularity_baseline,10,1,True
newcand_1872,True,popularity_baseline,10,0,False
newcand_1873,True,popularity_baseline,10,1,True
newcand_1874,True,popularity_baseline,10,0,False
newcand_1875,True,popularity_baseline,10,2,True
newcand_1876,True,popularity_baseline,10,1,True
newcand_1877,True,popularity_baseline,10,0,False
newcand_1878,True,popularity_baseline,10,2,True
newcand_1879,False,popularity_baseline,10,0,False
newcand_1880,True,popularity_baseline,10,1,True
newcand_1881,True,popularity_baseline,10,1,True
newcand_1882,True,popularity_baseline,10,1,True
newcand_1883,True,popularity_baseline,10,1,True
newcand_1884,True,popularity_baseline,10,1,True
newcand_1885,False,popularity_baseline,10,2,True
newcand_1886,True,popularity_baseline,10,0,False
newcand_1887,True,popularity_baseline,10,2,True
newcand_1888,True,popularity_baseline,10,3,True
newcand_1889,True,popularity_baseline,10,0,False
newcand_1890,True,popularity_baseline,10,0,False
newcand_1891,True,popularity_baseline,10,2,True
newcand_1892,True,popularity_baseline,10,2,True
newcand_1893,True,popularity_baseline,10,3,True
newcand_1894,True,popularity_baseline,10,0,False
newcand_1895,True,popularity_baseline,10,2,True
newcand_1896,True,popularity_baseline,10,0,False
newcand_1897,True,popularity_baseline,10,0,False
newcand_1898,True,popularity_baseline,10,2,True
newcand_1899,True,popularity_baseline,10,1,True
newcand_1900,True,popularity_baseline,10,1,True
newcand_1901,False,popularity_baseline,10,0,False
newcand_1902,True,popularity_baseline,10,2,True
newcand_1903,True,popularity_baseline,10,1,True
newcand_1904,True,popularity_baseline,10,3,True
newcand_1905,True,popularity_baseline,10,2,True
newcand_1906,True,popularity_baseline,10,2,True
newcand_1907,True,popularity_baseline,10,2,True
newcand_1908,True,popularity_baseline,10,0,False
newcand_1909,True,popularity_baseline,10,2,True
newcand_1910,True,popularity_baseline,10,1,True
newcand_1911,True,popularity_baseline,10,1,True
newcand_1912,True,popularity_baseline,10,1,True
newcand_1913,True,popularity_baseline,10,1,True
newcand_1914,True,popularity_baseline,10,2,True
newcand_1915,True,popularity_baseline,10,0,False
newcand_1916,True,popularity_baseline,10,0,False
newcand_1917,True,popularity_baseline,10,1,True
newcand_1918,True,popularity_baseline,10,3,True
newcand_1919,True,popularity_baseline,10,0,False
newcand_1920,True,popularity_baseline,10,1,True
newcand_1921,True,popularity_baseline,10,1,True
newcand_1922,True,popularity_baseline,10,3,True
newcand_1923,True,popularity_baseline,10,0,False
newcand_1924,True,popularity_baseline,10,0,False
newcand_1925,True,popularity_baseline,10,1,True
newcand_1926,True,popularity_baseline,10,1,True
newcand_1927,False,popularity_baseline,10,0,False
newcand_1928,True,popularity_baseline,10,0,False
newcand_1929,True,popularity_baseline,10,1,True
newcand_1930,True,popularity_baseline,10,1,True
newcand_1931,True,popularity_baseline,10,1,True
newcand_1932,True,popularity_baseline,10,1,True
newcand_1933,True,popularity_baseline,10,1,True
newcand_1934,True,popularity_baseline,10,1,True
newcand_1935,True,popularity_baseline,10,1,True
newcand_1936,True,popularity_baseline,10,1,True
newcand_1937,True,popularity_baseline,10,1,True
newcand_1938,True,popularity_baseline,10,0,False
newcand_1939,True,popularity_baseline,10,1,True
newcand_1940,True,popularity_baseline,10,1,True
newcand_1941,True,popularity_baseline,10,1,True
newcand_1942,False,popularity_baseline,10,2,True
newcand_1943,True,popularity_baseline,10,2,True
newcand_1944,True,popularity_baseline,10,2,True
newcand_1945,False,popularity_baseline,10,1,True
newcand_1946,True,popularity_baseline,10,1,True
newcand_1947,False,popularity_baseline,10,0,False
newcand_1948,True,popularity_baseline,10,1,True
newcand_1949,True,popularity_baseline,10,3,True
newcand_1950,True,popularity_baseline,10,3,True
newcand_1951,True,popularity_baseline,10,2,True
newcand_1952,True,popularity_baseline,10,0,False
newcand_1953,True,popularity_baseline,10,1,True
newcand_1954,True,popularity_baseline,10,2,True
newcand_1955,True,popularity_baseline,10,1,True
newcand_1956,True,popularity_baseline,10,3,True
newcand_1957,True,popularity_baseline,10,0,False
newcand_1958,True,popularity_baseline,10,1,True
newcand_1959,True,popularity_baseline,10,0,False
newcand_1960,True,popularity_baseline,10,1,True
newcand_1961,True,popularity_baseline,10,3,True
newcand_1962,True,popularity_baseline,10,2,True
newcand_1963,True,popularity_baseline,10,0,False
newcand_1964,True,popularity_baseline,10,1,True
newcand_1965,True,popularity_baseline,10,1,True
newcand_1966,True,popularity_baseline,10,0,False
newcand_1967,True,popularity_baseline,10,5,True
newcand_1968,False,popularity_baseline,10,0,False
newcand_1969,True,popularity_baseline,10,0,False
newcand_1970,True,popularity_baseline,10,0,False
newcand_1971,True,popularity_baseline,10,1,True
newcand_1972,True,popularity_baseline,10,1,True
newcand_1973,False,popularity_baseline,10,1,True
newcand_1974,False,popularity_baseline,10,0,False
newcand_1975,True,popularity_baseline,10,1,True
newcand_1976,True,popularity_baseline,10,1,True
newcand_1977,True,popularity_baseline,10,0,False
newcand_1978,True,popularity_baseline,10,0,False
newcand_1979,True,popularity_baseline,10,2,True
newcand_1980,True,popularity_baseline,10,3,True
newcand_1981,True,popularity_baseline,10,1,True
newcand_1982,False,popularity_baseline,10,0,False
newcand_1983,False,popularity_baseline,10,1,True
newcand_1984,True,popularity_baseline,10,1,True
newcand_1985,True,popularity_baseline,10,0,False
newcand_1986,True,popularity_baseline,10,0,False
newcand_1987,True,popularity_baseline,10,0,False
newcand_1988,True,popularity_baseline,10,2,True
newcand_1989,True,popularity_baseline,10,1,True
newcand_1990,True,popularity_baseline,10,1,True
newcand_1991,True,popularity_baseline,10,0,False
newcand_1992,True,popularity_baseline,10,2,True
newcand_1993,True,popularity_baseline,10,2,True
newcand_1994,False,popularity_baseline,10,1,True
newcand_1995,True,popularity_baseline,10,2,True
newcand_1996,True,popularity_baseline,10,0,False
newcand_1997,True,popularity_baseline,10,0,False
newcand_1998,True,popularity_baseline,10,2,True
newcand_1999,True,popularity_baseline,10,2,True
newcand_2000,True,popularity_baseline,10,1,True
newcand_2001,False,popularity_baseline,10,0,False
newcand_2002,True,popularity_baseline,10,3,True
newcand_2003,True,popularity_baseline,10,1,True
newcand_2004,True,popularity_baseline,10,2,True
newcand_2005,True,popularity_baseline,10,2,True
newcand_2006,True,popularity_baseline,10,0,False
newcand_2007,False,popularity_baseline,10,3,True
newcand_2008,True,popularity_baseline,10,0,False
newcand_2009,False,popularity_baseline,10,0,False
newcand_2010,True,popularity_baseline,10,3,True
newcand_2011,True,popularity_baseline,10,3,True
newcand_2012,True,popularity_baseline,10,3,True
newcand_2013,True,popularity_baseline,10,0,False
newcand_2014,True,popularity_baseline,10,2,True
newcand_2015,True,popularity_baseline,10,3,True
newcand_2016,True,popularity_baseline,10,1,True
newcand_2017,True,popularity_baseline,10,1,True
newcand_2018,True,popularity_baseline,10,1,True
newcand_2019,True,popularity_baseline,10,1,True
newcand_2020,True,popularity_baseline,10,6,True
newcand_2021,True,popularity_baseline,10,1,True
newcand_2022,True,popularity_baseline,10,1,True
newcand_2023,True,popularity_baseline,10,2,True
newcand_2024,False,popularity_baseline,10,2,True
newcand_2025,True,popularity_baseline,10,2,True
newcand_2026,True,popularity_baseline,10,1,True
newcand_2027,True,popularity_baseline,10,0,False
newcand_2028,False,popularity_baseline,10,0,False
newcand_2029,True,popularity_baseline,10,4,True
newcand_2030,True,popularity_baseline,10,5,True
newcand_2031,True,popularity_baseline,10,1,True
newcand_2032,True,popularity_baseline,10,2,True
newcand_2033,True,popularity_baseline,10,5,True
newcand_2034,True,popularity_baseline,10,1,True
newcand_2035,True,popularity_baseline,10,3,True
newcand_2036,True,popularity_baseline,10,2,True
newcand_2037,True,popularity_baseline,10,1,True
newcand_2038,True,popularity_baseline,10,1,True
newcand_2039,True,popularity_baseline,10,2,True
newcand_2040,True,popularity_baseline,10,1,True
newcand_2041,True,popularity_baseline,10,2,True
newcand_2042,True,popularity_baseline,10,1,True
newcand_2043,True,popularity_baseline,10,2,True
newcand_2044,True,popularity_baseline,10,1,True
newcand_2045,True,popularity_baseline,10,0,False
newcand_2046,True,popularity_baseline,10,1,True
newcand_2047,True,popularity_baseline,10,3,True
newcand_2048,True,popularity_baseline,10,1,True
newcand_2049,True,popularity_baseline,10,3,True
newcand_2050,True,popularity_baseline,10,4,True
newcand_2051,True,popularity_baseline,10,2,True
newcand_2052,False,popularity_baseline,10,1,True
newcand_2053,True,popularity_baseline,10,0,False
newcand_2054,True,popularity_baseline,10,2,True
newcand_2055,True,popularity_baseline,10,0,False
newcand_2056,False,popularity_baseline,10,0,False
newcand_2057,True,popularity_baseline,10,0,False
newcand_2058,True,popularity_baseline,10,0,False
newcand_2059,True,popularity_baseline,10,1,True
newcand_2060,True,popularity_baseline,10,1,True
newcand_2061,True,popularity_baseline,10,1,True
newcand_2062,True,popularity_baseline,10,3,True
newcand_2063,True,popularity_baseline,10,1,True
newcand_2064,True,popularity_baseline,10,2,True
newcand_2065,False,popularity_baseline,10,0,False
newcand_2066,True,popularity_baseline,10,2,True
newcand_2067,True,popularity_baseline,10,0,False
newcand_2068,True,popularity_baseline,10,2,True
newcand_2069,True,popularity_baseline,10,1,True
newcand_2070,True,popularity_baseline,10,2,True
newcand_2071,False,popularity_baseline,10,0,False
newcand_2072,True,popularity_baseline,10,1,True
newcand_2073,True,popularity_baseline,10,1,True
newcand_2074,True,popularity_baseline,10,1,True
newcand_2075,True,popularity_baseline,10,1,True
newcand_2076,True,popularity_baseline,10,2,True
newcand_2077,True,popularity_baseline,10,1,True
newcand_2078,True,popularity_baseline,10,1,True
newcand_2079,True,popularity_baseline,10,1,True
newcand_2080,True,popularity_baseline,10,3,True
newcand_2081,True,popularity_baseline,10,0,False
newcand_2082,True,popularity_baseline,10,0,False
newcand_2083,True,popularity_baseline,10,2,True
newcand_2084,False,popularity_baseline,10,0,False
newcand_2085,True,popularity_baseline,10,2,True
newcand_2086,False,popularity_baseline,10,0,False
newcand_2087,True,popularity_baseline,10,0,False
newcand_2088,True,popularity_baseline,10,0,False
newcand_2089,True,popularity_baseline,10,2,True
newcand_2090,False,popularity_baseline,10,0,False
newcand_2091,True,popularity_baseline,10,2,True
newcand_2092,True,popularity_baseline,10,0,False
newcand_2093,True,popularity_baseline,10,2,True
newcand_2094,True,popularity_baseline,10,1,True
newcand_2095,True,popularity_baseline,10,1,True
newcand_2096,True,popularity_baseline,10,3,True
newcand_2097,True,popularity_baseline,10,1,True
newcand_2098,True,popularity_baseline,10,3,True
newcand_2099,True,popularity_baseline,10,1,True
newcand_2100,True,popularity_baseline,10,1,True
newcand_2101,True,popularity_baseline,10,1,True
newcand_2102,True,popularity_baseline,10,1,True
newcand_2103,True,popularity_baseline,10,2,True
newcand_2104,True,popularity_baseline,10,2,True
newcand_2105,True,popularity_baseline,10,1,True
newcand_2106,True,popularity_baseline,10,4,True
newcand_2107,True,popularity_baseline,10,0,False
newcand_2108,True,popularity_baseline,10,2,True
newcand_2109,True,popularity_baseline,10,0,False
newcand_2110,True,popularity_baseline,10,1,True
newcand_2111,True,popularity_baseline,10,0,False
newcand_2112,True,popularity_baseline,10,1,True
newcand_2113,False,popularity_baseline,10,1,True
newcand_2114,True,popularity_baseline,10,3,True
newcand_2115,True,popularity_baseline,10,3,True
newcand_2116,True,popularity_baseline,10,2,True
newcand_2117,True,popularity_baseline,10,1,True
newcand_2118,True,popularity_baseline,10,1,True
newcand_2119,True,popularity_baseline,10,0,False
newcand_2120,True,popularity_baseline,10,1,True
newcand_2121,True,popularity_baseline,10,3,True
newcand_2122,True,popularity_baseline,10,2,True
newcand_2123,True,popularity_baseline,10,2,True
newcand_2124,True,popularity_baseline,10,1,True
newcand_2125,True,popularity_baseline,10,1,True
newcand_2126,True,popularity_baseline,10,0,False
newcand_2127,True,popularity_baseline,10,1,True
newcand_2128,True,popularity_baseline,10,2,True
newcand_2129,True,popularity_baseline,10,0,False
newcand_2130,True,popularity_baseline,10,0,False
newcand_2131,True,popularity_baseline,10,1,True
newcand_2132,True,popularity_baseline,10,1,True
newcand_2133,True,popularity_baseline,10,1,True
newcand_2134,True,popularity_baseline,10,0,False
newcand_2135,True,popularity_baseline,10,1,True
newcand_2136,True,popularity_baseline,10,3,True
newcand_2137,True,popularity_baseline,10,0,False
newcand_2138,True,popularity_baseline,10,1,True
newcand_2139,True,popularity_baseline,10,3,True
newcand_2140,False,popularity_baseline,10,0,False
newcand_2141,True,popularity_baseline,10,1,True
newcand_2142,True,popularity_baseline,10,0,False
newcand_2143,True,popularity_baseline,10,0,False
newcand_2144,True,popularity_baseline,10,1,True
newcand_2145,True,popularity_baseline,10,1,True
newcand_2146,True,popularity_baseline,10,0,False
newcand_2147,True,popularity_baseline,10,0,False
newcand_2148,True,popularity_baseline,10,3,True
newcand_2149,True,popularity_baseline,10,1,True
newcand_2150,True,popularity_baseline,10,0,False
newcand_2151,True,popularity_baseline,10,2,True
newcand_2152,True,popularity_baseline,10,2,True
newcand_2153,True,popularity_baseline,10,1,True
newcand_2154,True,popularity_baseline,10,0,False
newcand_2155,True,popularity_baseline,10,1,True
newcand_2156,True,popularity_baseline,10,0,False
newcand_2157,True,popularity_baseline,10,1,True
newcand_2158,True,popularity_baseline,10,0,False
newcand_2159,False,popularity_baseline,10,0,False
newcand_2160,True,popularity_baseline,10,2,True
newcand_2161,True,popularity_baseline,10,1,True
newcand_2162,True,popularity_baseline,10,1,True
newcand_2163,True,popularity_baseline,10,0,False
newcand_2164,True,popularity_baseline,10,0,False
newcand_2165,True,popularity_baseline,10,0,False
newcand_2166,True,popularity_baseline,10,2,True
newcand_2167,True,popularity_baseline,10,4,True
newcand_2168,True,popularity_baseline,10,1,True
newcand_2169,True,popularity_baseline,10,0,False
newcand_2170,True,popularity_baseline,10,0,False
newcand_2171,True,popularity_baseline,10,3,True
newcand_2172,False,popularity_baseline,10,0,False
newcand_2173,False,popularity_baseline,10,0,False
newcand_2174,True,popularity_baseline,10,4,True
newcand_2175,True,popularity_baseline,10,1,True
newcand_2176,True,popularity_baseline,10,1,True
newcand_2177,True,popularity_baseline,10,2,True
newcand_2178,True,popularity_baseline,10,0,False
newcand_2179,True,popularity_baseline,10,0,False
newcand_2180,True,popularity_baseline,10,1,True
newcand_2181,True,popularity_baseline,10,2,True
newcand_2182,True,popularity_baseline,10,0,False
newcand_2183,True,popularity_baseline,10,1,True
newcand_2184,True,popularity_baseline,10,1,True
newcand_2185,False,popularity_baseline,10,0,False
newcand_2186,True,popularity_baseline,10,0,False
newcand_2187,True,popularity_baseline,10,1,True
newcand_2188,True,popularity_baseline,10,2,True
newcand_2189,True,popularity_baseline,10,2,True
newcand_2190,True,popularity_baseline,10,0,False
newcand_2191,True,popularity_baseline,10,0,False
newcand_2192,True,popularity_baseline,10,1,True
newcand_2193,True,popularity_baseline,10,1,True
newcand_2194,True,popularity_baseline,10,2,True
newcand_2195,True,popularity_baseline,10,3,True
newcand_2196,True,popularity_baseline,10,2,True
newcand_2197,True,popularity_baseline,10,1,True
newcand_2198,True,popularity_baseline,10,1,True
newcand_2199,True,popularity_baseline,10,1,True
newcand_2200,True,popularity_baseline,10,2,True
newcand_2201,True,popularity_baseline,10,1,True
newcand_2202,True,popularity_baseline,10,3,True
newcand_2203,True,popularity_baseline,10,3,True
newcand_2204,True,popularity_baseline,10,2,True
newcand_2205,True,popularity_baseline,10,3,True
newcand_2206,True,popularity_baseline,10,1,True
newcand_2207,True,popularity_baseline,10,1,True
newcand_2208,True,popularity_baseline,10,1,True
newcand_2209,True,popularity_baseline,10,2,True
newcand_2210,True,popularity_baseline,10,2,True
newcand_2211,True,popularity_baseline,10,2,True
newcand_2212,True,popularity_baseline,10,0,False
newcand_2213,True,popularity_baseline,10,0,False
newcand_2214,True,popularity_baseline,10,2,True
newcand_2215,True,popularity_baseline,10,0,False
newcand_2216,True,popularity_baseline,10,2,True
newcand_2217,True,popularity_baseline,10,1,True
newcand_2218,True,popularity_baseline,10,3,True
newcand_2219,True,popularity_baseline,10,1,True
newcand_2220,True,popularity_baseline,10,0,False
newcand_2221,True,popularity_baseline,10,1,True
newcand_2222,True,popularity_baseline,10,1,True
newcand_2223,True,popularity_baseline,10,0,False
newcand_2224,True,popularity_baseline,10,2,True
newcand_2225,True,popularity_baseline,10,0,False
newcand_2226,True,popularity_baseline,10,1,True
newcand_2227,True,popularity_baseline,10,1,True
newcand_2228,True,popularity_baseline,10,2,True
newcand_2229,False,popularity_baseline,10,1,True
newcand_2230,True,popularity_baseline,10,0,False
newcand_2231,True,popularity_baseline,10,1,True
newcand_2232,True,popularity_baseline,10,0,False
newcand_2233,True,popularity_baseline,10,2,True
newcand_2234,True,popularity_baseline,10,1,True
newcand_2235,True,popularity_baseline,10,0,False
newcand_2236,False,popularity_baseline,10,0,False
newcand_2237,True,popularity_baseline,10,1,True
newcand_2238,True,popularity_baseline,10,1,True
newcand_2239,False,popularity_baseline,10,1,True
newcand_2240,True,popularity_baseline,10,2,True
newcand_2241,True,popularity_baseline,10,0,False
newcand_2242,True,popularity_baseline,10,4,True
newcand_2243,True,popularity_baseline,10,0,False
newcand_2244,True,popularity_baseline,10,2,True
newcand_2245,True,popularity_baseline,10,1,True
newcand_2246,True,popularity_baseline,10,0,False
newcand_2247,True,popularity_baseline,10,1,True
newcand_2248,True,popularity_baseline,10,1,True
newcand_2249,True,popularity_baseline,10,1,True
newcand_2250,True,popularity_baseline,10,0,False
newcand_2251,True,popularity_baseline,10,0,False
newcand_2252,False,popularity_baseline,10,2,True
newcand_2253,True,popularity_baseline,10,1,True
newcand_2254,True,popularity_baseline,10,3,True
newcand_2255,True,popularity_baseline,10,0,False
newcand_2256,True,popularity_baseline,10,2,True
newcand_2257,True,popularity_baseline,10,0,False
newcand_2258,True,popularity_baseline,10,2,True
newcand_2259,True,popularity_baseline,10,2,True
newcand_2260,True,popularity_baseline,10,2,True
newcand_2261,True,popularity_baseline,10,0,False
newcand_2262,True,popularity_baseline,10,3,True
newcand_2263,True,popularity_baseline,10,0,False
newcand_2264,True,popularity_baseline,10,1,True
newcand_2265,True,popularity_baseline,10,3,True
newcand_2266,True,popularity_baseline,10,1,True
newcand_2267,True,popularity_baseline,10,2,True
newcand_2268,True,popularity_baseline,10,2,True
newcand_2269,True,popularity_baseline,10,2,True
newcand_2270,False,popularity_baseline,10,0,False
newcand_2271,True,popularity_baseline,10,0,False
newcand_2272,True,popularity_baseline,10,0,False
newcand_2273,True,popularity_baseline,10,0,False
newcand_2274,True,popularity_baseline,10,2,True
newcand_2275,True,popularity_baseline,10,2,True
newcand_2276,False,popularity_baseline,10,0,False
newcand_2277,True,popularity_baseline,10,0,False
newcand_2278,False,popularity_baseline,10,1,True
newcand_2279,True,popularity_baseline,10,3,True
newcand_2280,True,popularity_baseline,10,2,True
newcand_2281,True,popularity_baseline,10,1,True
newcand_2282,True,popularity_baseline,10,1,True
newcand_2283,False,popularity_baseline,10,0,False
newcand_2284,True,popularity_baseline,10,2,True
newcand_2285,True,popularity_baseline,10,1,True
newcand_2286,True,popularity_baseline,10,2,True
newcand_2287,True,popularity_baseline,10,1,True
newcand_2288,True,popularity_baseline,10,1,True
newcand_2289,True,popularity_baseline,10,1,True
newcand_2290,True,popularity_baseline,10,0,False
newcand_2291,True,popularity_baseline,10,1,True
newcand_2292,True,popularity_baseline,10,1,True
newcand_2293,True,popularity_baseline,10,0,False
newcand_2294,True,popularity_baseline,10,0,False
newcand_2295,True,popularity_baseline,10,1,True
newcand_2296,True,popularity_baseline,10,1,True
newcand_2297,True,popularity_baseline,10,1,True
newcand_2298,False,popularity_baseline,10,1,True
newcand_2299,True,popularity_baseline,10,0,False
newcand_2300,True,popularity_baseline,10,2,True
newcand_2301,True,popularity_baseline,10,0,False
newcand_2302,True,popularity_baseline,10,0,False
newcand_2303,True,popularity_baseline,10,0,False
newcand_2304,True,popularity_baseline,10,3,True
newcand_2305,True,popularity_baseline,10,1,True
newcand_2306,True,popularity_baseline,10,1,True
newcand_2307,True,popularity_baseline,10,1,True
newcand_2308,True,popularity_baseline,10,0,False
newcand_2309,False,popularity_baseline,10,0,False
newcand_2310,False,popularity_baseline,10,0,False
newcand_2311,True,popularity_baseline,10,0,False
newcand_2312,True,popularity_baseline,10,1,True
newcand_2313,True,popularity_baseline,10,0,False
newcand_2314,True,popularity_baseline,10,0,False
newcand_2315,True,popularity_baseline,10,0,False
newcand_2316,True,popularity_baseline,10,1,True
newcand_2317,True,popularity_baseline,10,2,True
newcand_2318,True,popularity_baseline,10,0,False
newcand_2319,True,popularity_baseline,10,3,True
newcand_2320,True,popularity_baseline,10,1,True
newcand_2321,True,popularity_baseline,10,2,True
newcand_2322,True,popularity_baseline,10,1,True
newcand_2323,True,popularity_baseline,10,1,True
newcand_2324,True,popularity_baseline,10,2,True
newcand_2325,True,popularity_baseline,10,1,True
newcand_2326,True,popularity_baseline,10,2,True
newcand_2327,True,popularity_baseline,10,1,True
newcand_2328,True,popularity_baseline,10,5,True
newcand_2329,True,popularity_baseline,10,1,True
newcand_2330,True,popularity_baseline,10,1,True
newcand_2331,True,popularity_baseline,10,0,False
newcand_2332,True,popularity_baseline,10,0,False
newcand_2333,False,popularity_baseline,10,0,False
newcand_2334,True,popularity_baseline,10,1,True
newcand_2335,True,popularity_baseline,10,0,False
newcand_2336,True,popularity_baseline,10,0,False
newcand_2337,True,popularity_baseline,10,3,True
newcand_2338,True,popularity_baseline,10,1,True
newcand_2339,True,popularity_baseline,10,2,True
newcand_2340,True,popularity_baseline,10,0,False
newcand_2341,True,popularity_baseline,10,3,True
newcand_2342,True,popularity_baseline,10,1,True
newcand_2343,True,popularity_baseline,10,1,True
newcand_2344,True,popularity_baseline,10,1,True
newcand_2345,True,popularity_baseline,10,1,True
newcand_2346,True,popularity_baseline,10,1,True
newcand_2347,True,popularity_baseline,10,1,True
newcand_2348,True,popularity_baseline,10,0,False
newcand_2349,True,popularity_baseline,10,2,True
newcand_2350,True,popularity_baseline,10,0,False
newcand_2351,True,popularity_baseline,10,3,True
newcand_2352,True,popularity_baseline,10,1,True
newcand_2353,True,popularity_baseline,10,0,False
newcand_2354,True,popularity_baseline,10,0,False
newcand_2355,True,popularity_baseline,10,0,False
newcand_2356,True,popularity_baseline,10,2,True
newcand_2357,False,popularity_baseline,10,1,True
newcand_2358,True,popularity_baseline,10,3,True
newcand_2359,True,popularity_baseline,10,0,False
newcand_2360,False,popularity_baseline,10,1,True
newcand_2361,False,popularity_baseline,10,1,True
newcand_2362,True,popularity_baseline,10,0,False
newcand_2363,True,popularity_baseline,10,3,True
newcand_2364,False,popularity_baseline,10,1,True
newcand_2365,False,popularity_baseline,10,0,False
newcand_2366,True,popularity_baseline,10,1,True
newcand_2367,True,popularity_baseline,10,1,True
newcand_2368,True,popularity_baseline,10,0,False
newcand_2369,True,popularity_baseline,10,0,False
newcand_2370,True,popularity_baseline,10,0,False
newcand_2371,True,popularity_baseline,10,1,True
newcand_2372,True,popularity_baseline,10,1,True
newcand_2373,True,popularity_baseline,10,0,False
newcand_2374,True,popularity_baseline,10,0,False
newcand_2375,False,popularity_baseline,10,0,False
newcand_2376,True,popularity_baseline,10,2,True
newcand_2377,True,popularity_baseline,10,2,True
newcand_2378,True,popularity_baseline,10,0,False
newcand_2379,True,popularity_baseline,10,1,True
newcand_2380,True,popularity_baseline,10,1,True
newcand_2381,True,popularity_baseline,10,2,True
newcand_2382,True,popularity_baseline,10,4,True
newcand_2383,True,popularity_baseline,10,0,False
newcand_2384,True,popularity_baseline,10,3,True
newcand_2385,True,popularity_baseline,10,4,True
newcand_2386,True,popularity_baseline,10,2,True
newcand_2387,True,popularity_baseline,10,0,False
newcand_2388,True,popularity_baseline,10,2,True
newcand_2389,True,popularity_baseline,10,1,True
newcand_2390,True,popularity_baseline,10,3,True
newcand_2391,True,popularity_baseline,10,2,True
newcand_2392,True,popularity_baseline,10,1,True
newcand_2393,True,popularity_baseline,10,3,True
newcand_2394,True,popularity_baseline,10,2,True
newcand_2395,False,popularity_baseline,10,1,True
newcand_2396,True,popularity_baseline,10,1,True
newcand_2397,True,popularity_baseline,10,1,True
newcand_2398,True,popularity_baseline,10,1,True
newcand_2399,True,popularity_baseline,10,1,True
newcand_2400,True,popularity_baseline,10,0,False
newcand_2401,True,popularity_baseline,10,0,False
newcand_2402,True,popularity_baseline,10,1,True
newcand_2403,True,popularity_baseline,10,1,True
newcand_2404,True,popularity_baseline,10,0,False
newcand_2405,True,popularity_baseline,10,1,True
newcand_2406,True,popularity_baseline,10,3,True
newcand_2407,True,popularity_baseline,10,0,False
newcand_2408,True,popularity_baseline,10,1,True
newcand_2409,True,popularity_baseline,10,1,True
newcand_2410,True,popularity_baseline,10,0,False
newcand_2411,False,popularity_baseline,10,2,True
newcand_2412,True,popularity_baseline,10,0,False
newcand_2413,True,popularity_baseline,10,1,True
newcand_2414,True,popularity_baseline,10,1,True
newcand_2415,True,popularity_baseline,10,0,False
newcand_2416,True,popularity_baseline,10,0,False
newcand_2417,True,popularity_baseline,10,2,True
newcand_2418,True,popularity_baseline,10,1,True
newcand_2419,True,popularity_baseline,10,0,False
newcand_2420,True,popularity_baseline,10,2,True
newcand_2421,True,popularity_baseline,10,1,True
newcand_2422,True,popularity_baseline,10,1,True
newcand_2423,True,popularity_baseline,10,1,True
newcand_2424,True,popularity_baseline,10,1,True
newcand_2425,True,popularity_baseline,10,0,False
newcand_2426,False,popularity_baseline,10,0,False
newcand_2427,True,popularity_baseline,10,1,True
newcand_2428,True,popularity_baseline,10,2,True
newcand_2429,True,popularity_baseline,10,1,True
newcand_2430,True,popularity_baseline,10,1,True
newcand_2431,True,popularity_baseline,10,0,False
newcand_2432,False,popularity_baseline,10,0,False
newcand_2433,True,popularity_baseline,10,2,True
newcand_2434,True,popularity_baseline,10,1,True
newcand_2435,True,popularity_baseline,10,0,False
newcand_2436,True,popularity_baseline,10,1,True
newcand_2437,True,popularity_baseline,10,1,True
newcand_2438,True,popularity_baseline,10,2,True
newcand_2439,True,popularity_baseline,10,2,True
newcand_2440,True,popularity_baseline,10,1,True
newcand_2441,True,popularity_baseline,10,0,False
newcand_2442,False,popularity_baseline,10,0,False
newcand_2443,True,popularity_baseline,10,2,True
newcand_2444,False,popularity_baseline,10,1,True
newcand_2445,True,popularity_baseline,10,0,False
newcand_2446,True,popularity_baseline,10,0,False
newcand_2447,True,popularity_baseline,10,2,True
newcand_2448,True,popularity_baseline,10,0,False
newcand_2449,False,popularity_baseline,10,0,False
newcand_2450,True,popularity_baseline,10,3,True
newcand_2451,True,popularity_baseline,10,2,True
newcand_2452,True,popularity_baseline,10,0,False
newcand_2453,True,popularity_baseline,10,2,True
newcand_2454,False,popularity_baseline,10,0,False
newcand_2455,True,popularity_baseline,10,0,False
newcand_2456,True,popularity_baseline,10,2,True
newcand_2457,True,popularity_baseline,10,2,True
newcand_2458,True,popularity_baseline,10,1,True
newcand_2459,True,popularity_baseline,10,2,True
newcand_2460,False,popularity_baseline,10,0,False
newcand_2461,True,popularity_baseline,10,3,True
newcand_2462,True,popularity_baseline,10,2,True
newcand_2463,True,popularity_baseline,10,0,False
newcand_2464,True,popularity_baseline,10,2,True
newcand_2465,True,popularity_baseline,10,0,False
